ID_mov;Banc;FormaPago;Data;mes;any;import ingr‚s;Import c…rrec;grup;Idcategoria;Idconcepte;Comentari;mes_lower
818;LaCaixa;Compte;31/03/2022;marzo;2022;0.0;800.0;op_banc;op_banc;Trasp…s comptes;;marzo
819;BBVA;Compte;01/04/2022;abril;2022;0.0;52.8;C…rrec;despesa_general;Endesa;;abril
820;BBVA;Compte;31/03/2022;marzo;2022;0.0;472.91;C…rrec;despesa_general;Hipoteca;;marzo
821;BBVA;Compte;01/04/2022;abril;2022;0.0;22.14;C…rrec;asseguran‡a;Ocaso;;abril
822;BBVA;Compte;01/04/2022;abril;2022;0.0;56.0;C…rrec;despesa_general;Piscina;;abril
823;BBVA;DŠbit;04/04/2022;abril;2022;0.0;8.76;C…rrec;menjar;Dia;;abril
824;BBVA;DŠbit;04/04/2022;abril;2022;0.0;17.71;C…rrec;neteja;Clarel;;abril
825;BBVA;DŠbit;04/04/2022;abril;2022;0.0;11.3;C…rrec;menjar;AreaGuissona;;abril
826;BBVA;Compte;04/04/2022;abril;2022;0.0;10.0;C…rrec;asseguran‡a;Agents Comercials;;abril
827;BBVA;VISA;04/04/2022;abril;2022;0.0;91.99;C…rrec;manteniment;Back Market;M•vil Jordi;abril
828;BBVA;Compte;05/04/2022;abril;2022;0.0;34.2;C…rrec;asseguran‡a;BBVA Asseg. Casa;;abril
829;BBVA;Compte;05/04/2022;abril;2022;0.0;166.48;op_banc;op_banc;Pago VISA;;abril
830;BBVA;Compte;05/04/2022;abril;2022;0.0;12.57;C…rrec;asseguran‡a;DP Morts Enric;;abril
831;BBVA;Compte;05/04/2022;abril;2022;0.0;23.5;C…rrec;asseguran‡a;DP Especialistes Mireia;;abril
832;BBVA;Compte;05/04/2022;abril;2022;0.0;20.35;C…rrec;asseguran‡a;DP MP Mireia;;abril
833;BBVA;VISA;05/04/2022;abril;2022;0.0;8.92;C…rrec;menjar;LIDL;;abril
834;BBVA;VISA;05/04/2022;abril;2022;0.0;3.89;C…rrec;manteniment;Xino Sta.Coloma;;abril
835;BBVA;DŠbit;06/04/2022;abril;2022;0.0;13.49;C…rrec;menjar;Dia;;abril
836;Efectiu;;06/04/2022;abril;2022;0.0;14.5;C…rrec;menjar;Pla‡a;;abril
837;Efectiu;;06/04/2022;abril;2022;0.0;9.0;C…rrec;menjar;Can Rinsa;;abril
838;Efectiu;;06/04/2022;abril;2022;0.0;5.0;C…rrec;personal;Jordi;;abril
839;BBVA;VISA;06/04/2022;abril;2022;0.0;1.88;C…rrec;manteniment;Aliexpress;Interruptor;abril
840;Efectiu;;06/04/2022;abril;2022;0.0;10.0;C…rrec;restaurant;Bar;vermut Casino;abril
841;BBVA;Compte;07/04/2022;abril;2022;463.21;0.0;Ingr‚s;ingres_general;Abonament Ajuda Enric;;abril
842;BBVA;Compte;07/04/2022;abril;2022;463.21;0.0;Ingr‚s;ingres_general;Abonament Ajuda Isabel;;abril
843;BBVA;Compte;07/04/2022;abril;2022;0.0;66.45;C…rrec;asseguran‡a;Imp. Circulaci¢ Palam¢s;;abril
844;BBVA;Compte;07/04/2022;abril;2022;0.0;0.0;Ingr‚s;ingres_extra;Targeta IKEA;;abril
845;BBVA;DŠbit;07/04/2022;abril;2022;0.0;60.73;C…rrec;gasolina;GasolinaAreaGuissona;;abril
846;BBVA;DŠbit;07/04/2022;abril;2022;0.0;111.38;C…rrec;menjar;LIDL;;abril
847;BBVA;VISA;09/04/2022;abril;2022;0.0;10.15;C…rrec;restaurant;Bar;Viena. Vic;abril
848;BBVA;DŠbit;11/04/2022;abril;2022;0.0;73.3;C…rrec;restaurant;Restaurant;Sushi Vic. Ind£stria 52;abril
849;BBVA;Compte;11/04/2022;abril;2022;0.0;25.0;op_banc;varis;Bizum;Mireia.Tensi•metre;abril
850;LaCaixa;Compte;11/04/2022;abril;2022;0.0;54.13;C…rrec;despesa_general;Ajunt. Arb£cies;;abril
851;BBVA;DŠbit;12/04/2022;abril;2022;0.0;206.24;C…rrec;manteniment;Norauto;Rodes + limpia;abril
852;BBVA;DŠbit;12/04/2022;abril;2022;0.0;46.47;C…rrec;menjar;Carrefour;;abril
853;BBVA;DŠbit;12/04/2022;abril;2022;0.0;69.75;C…rrec;restaurant;Restaurant;Tom…quet.xulet¢n;abril
854;BBVA;Compte;13/04/2022;abril;2022;0.0;30.0;C…rrec;asseguran‡a;Gestoria BBVA;;abril
855;BBVA;DŠbit;13/04/2022;abril;2022;0.0;0.85;C…rrec;varis;Parking;Vic;abril
856;BBVA;Compte;13/04/2022;abril;2022;0.0;0.0;op_banc;op_banc;Embargament;;abril
857;LaCaixa;Compte;13/04/2022;abril;2022;0.0;178.54;C…rrec;varis;Multa;Tr…fic;abril
858;BBVA;DŠbit;14/04/2022;abril;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;abril
859;Efectiu;;14/04/2022;abril;2022;0.0;10.0;C…rrec;personal;Jordi;;abril
860;Efectiu;;14/04/2022;abril;2022;0.0;10.0;C…rrec;personal;Enric;;abril
861;Efectiu;;14/04/2022;abril;2022;0.0;10.0;C…rrec;rebost;Altres menjar;Taronges Cisco;abril
862;BBVA;DŠbit;18/04/2022;abril;2022;0.0;9.74;C…rrec;menjar;BonPreu;;abril
863;Efectiu;;18/04/2022;abril;2022;200.0;0.0;Ingr‚s;ingres_extra;Xarrup. Setmana Santa;;abril
864;Efectiu;;18/04/2022;abril;2022;0.0;35.0;C…rrec;menjar;Altres menjar;Setmana Santa Palam¢s;abril
865;Efectiu;;18/04/2022;abril;2022;0.0;20.0;C…rrec;varis;Expectacles/Teatre;Llibre Isabel (Piscina);abril
866;BBVA;DŠbit;19/04/2022;abril;2022;0.0;12.25;C…rrec;menjar;Dia;;abril
867;BBVA;VISA;19/04/2022;abril;2022;0.0;46.99;C…rrec;manteniment;LIDL;Fresadora;abril
868;BBVA;Compte;20/04/2022;abril;2022;0.0;43.8;C…rrec;despesa_general;Lowi;;abril
869;BBVA;DŠbit;20/04/2022;abril;2022;0.0;55.92;C…rrec;gasolina;GasolinaAreaGuissona;;abril
870;BBVA;VISA;20/04/2022;abril;2022;0.0;7.65;C…rrec;varis;Transport;Rosa Mireia;abril
871;BBVA;DŠbit;21/04/2022;abril;2022;0.0;11.41;C…rrec;menjar;AreaGuissona;;abril
872;BBVA;VISA;21/04/2022;abril;2022;0.0;24.6;C…rrec;proveidor;Concord;·lbums Com ;abril
873;BBVA;DŠbit;22/04/2022;abril;2022;0.0;7.0;C…rrec;varis;Parking;;abril
874;BBVA;DŠbit;22/04/2022;abril;2022;0.0;74.25;C…rrec;varis;Expectacles/Teatre;La Filla del mar;abril
875;BBVA;DŠbit;22/04/2022;abril;2022;0.0;37.99;C…rrec;manteniment;LeroyMerlin;;abril
876;BBVA;DŠbit;22/04/2022;abril;2022;0.0;3.5;C…rrec;menjar;IKEA menjar;;abril
877;BBVA;DŠbit;22/04/2022;abril;2022;0.0;31.5;C…rrec;Parallar;IKEA mobles;;abril
878;BBVA;DŠbit;22/04/2022;abril;2022;0.0;11.5;C…rrec;menjar;IKEA menjar;;abril
879;BBVA;DŠbit;22/04/2022;abril;2022;0.0;8.5;C…rrec;varis;Parking;;abril
880;BBVA;DŠbit;22/04/2022;abril;2022;0.0;47.15;C…rrec;restaurant;Restaurant;Txapela.BCN;abril
881;Efectiu;;22/04/2022;abril;2022;0.0;8.9;C…rrec;restaurant;Bar;BCN. Teatre;abril
882;LaCaixa;Compte;24/04/2022;abril;2022;421.4;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;abril
883;Efectiu;;24/04/2022;abril;2022;0.0;7.0;C…rrec;menjar;Pla‡a;;abril
884;Efectiu;;24/04/2022;abril;2022;0.0;12.0;C…rrec;menjar;Pla‡a;Pollastre a l'ast;abril
885;BBVA;DŠbit;25/04/2022;abril;2022;0.0;20.25;C…rrec;neteja;Clarel;;abril
886;BBVA;VISA;25/04/2022;abril;2022;0.0;10.02;C…rrec;manteniment;Aliexpress;bateria D300;abril
887;BBVA;DŠbit;26/04/2022;abril;2022;0.0;4.56;C…rrec;menjar;Dia;;abril
888;LaCaixa;Compte;26/04/2022;abril;2022;172.07;0.0;Ingr‚s;ingres_general;Complement Generalitat;;abril
889;BBVA;VISA;26/04/2022;abril;2022;0.0;5.85;C…rrec;manteniment;Xino Sta.Coloma;;abril
890;Efectiu;;26/04/2022;abril;2022;0.0;6.0;C…rrec;menjar;Dia;;abril
891;Efectiu;;26/04/2022;abril;2022;0.0;12.0;C…rrec;menjar;Can Rinsa;;abril
892;BBVA;Compte;27/04/2022;abril;2022;100.0;0.0;Ingr‚s;ingres_general;Hisenda;;abril
893;BBVA;DŠbit;27/04/2022;abril;2022;0.0;62.48;C…rrec;menjar;Mercadona;;abril
894;BBVA;DŠbit;27/04/2022;abril;2022;0.0;20.0;op_banc;op_banc;Reintegre Caixer;;abril
895;Efectiu;;28/04/2022;abril;2022;0.0;1.4;C…rrec;restaurant;Bar;;abril
896;BBVA;Compte;29/04/2022;abril;2022;50.0;0.0;Ingr‚s;ingres_general;Hisenda;;abril
897;BBVA;Compte;29/04/2022;abril;2022;50.0;0.0;Ingr‚s;ingres_general;Hisenda;;abril
898;BBVA;DŠbit;29/04/2022;abril;2022;0.0;61.67;C…rrec;gasolina;GasolinaAreaGuissona;;abril
899;BBVA;DŠbit;29/04/2022;abril;2022;0.0;53.52;C…rrec;menjar;BonPreu;;abril
900;BBVA;Compte;29/04/2022;abril;2022;49.92;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;abril
901;BBVA;Compte;29/04/2022;abril;2022;21.24;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;abril
902;BBVA;Compte;30/04/2022;abril;2022;1796.57;0.0;Ingr‚s;ingres_extra;Cobro Targeta VISA IKEA;;abril
903;BBVA;Compte;30/04/2022;abril;2022;0.0;199.28;C…rrec;despesa_general;PrŠstec cotxe;;abril
904;Efectiu;;30/04/2022;abril;2022;0.0;16.0;C…rrec;menjar;Ous casolans;;abril
905;BBVA;DŠbit;02/05/2022;mayo;2022;0.0;9.54;C…rrec;farmacia;Farm…cia;;mayo
906;BBVA;DŠbit;02/05/2022;mayo;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;mayo
907;BBVA;Compte;02/05/2022;mayo;2022;0.0;22.14;C…rrec;asseguran‡a;Ocaso;;mayo
908;BBVA;Compte;02/05/2022;mayo;2022;0.0;6.11;C…rrec;proveidor;Hofmann;;mayo
909;BBVA;Compte;02/05/2022;mayo;2022;0.0;56.0;C…rrec;despesa_general;Piscina;;mayo
910;BBVA;DŠbit;03/05/2022;mayo;2022;0.0;60.0;C…rrec;varis;Dentista;;mayo
911;BBVA;DŠbit;03/05/2022;mayo;2022;0.0;4.38;C…rrec;menjar;BonPreu;;mayo
912;Efectiu;;03/05/2022;mayo;2022;65.0;0.0;Ingr‚s;ingres_extra;Feina Foto;Olga Coris;mayo
913;BBVA;VISA;03/05/2022;mayo;2022;0.0;97.99;C…rrec;manteniment;Back Market;M•vil Enric;mayo
914;BBVA;Compte;04/05/2022;mayo;2022;0.0;34.2;C…rrec;asseguran‡a;BBVA Asseg. Casa;;mayo
915;Efectiu;;04/05/2022;mayo;2022;0.0;2.63;C…rrec;menjar;Dia;;mayo
916;BBVA;VISA;04/05/2022;mayo;2022;0.0;23.6;C…rrec;menjar;LIDL;;mayo
917;BBVA;Compte;30/04/2022;abril;2022;0.0;472.91;C…rrec;despesa_general;Hipoteca;;abril
918;BBVA;Compte;05/05/2022;mayo;2022;0.0;163.82;op_banc;op_banc;Pago VISA;;mayo
919;BBVA;Compte;05/05/2022;mayo;2022;0.0;12.57;C…rrec;asseguran‡a;DP Morts Enric;;mayo
920;BBVA;Compte;05/05/2022;mayo;2022;0.0;23.5;C…rrec;asseguran‡a;DP Especialistes Mireia;;mayo
921;BBVA;Compte;05/05/2022;mayo;2022;0.0;19.79;C…rrec;asseguran‡a;DP MP Mireia;;mayo
922;Efectiu;;05/05/2022;mayo;2022;0.0;9.0;C…rrec;menjar;Can Rinsa;;mayo
923;Efectiu;;05/05/2022;mayo;2022;0.0;7.5;C…rrec;menjar;Peixeteria;;mayo
924;BBVA;Compte;06/05/2022;mayo;2022;463.21;0.0;Ingr‚s;ingres_general;Abonament Ajuda Enric;;mayo
925;BBVA;Compte;06/05/2022;mayo;2022;463.21;0.0;Ingr‚s;ingres_general;Abonament Ajuda Isabel;;mayo
926;BBVA;Compte;06/05/2022;mayo;2022;0.0;50.61;C…rrec;despesa_general;Endesa;;mayo
927;BBVA;DŠbit;06/05/2022;mayo;2022;0.0;6.49;C…rrec;menjar;Dia;;mayo
928;BBVA;DŠbit;06/05/2022;mayo;2022;0.0;17.25;C…rrec;menjar;Novavenda;;mayo
929;BBVA;VISA;06/05/2022;mayo;2022;0.0;1.4;C…rrec;restaurant;Bar;;mayo
930;Efectiu;;06/05/2022;mayo;2022;0.0;37.0;C…rrec;restaurant;Restaurant;Gasolinera Arb£cies;mayo
931;Efectiu;;08/05/2022;mayo;2022;0.0;10.0;C…rrec;menjar;Can Rinsa;;mayo
932;Efectiu;;08/05/2022;mayo;2022;0.0;8.0;C…rrec;menjar;Ous casolans;;mayo
933;Efectiu;;08/05/2022;mayo;2022;0.0;10.0;C…rrec;menjar;Fruiteria;;mayo
934;Efectiu;;08/05/2022;mayo;2022;0.0;24.0;C…rrec;varis;Expectacles/Teatre;Cursa primavera;mayo
935;BBVA;DŠbit;09/05/2022;mayo;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;mayo
936;BBVA;DŠbit;09/05/2022;mayo;2022;0.0;68.5;C…rrec;menjar;LIDL;;mayo
937;BBVA;DŠbit;09/05/2022;mayo;2022;0.0;46.04;C…rrec;gasolina;GasolinaAreaGuissona;;mayo
938;BBVA;DŠbit;10/05/2022;mayo;2022;0.0;20.0;op_banc;op_banc;Reintegre Caixer;;mayo
939;LaCaixa;Compte;10/05/2022;mayo;2022;0.0;54.13;C…rrec;despesa_general;Ajunt. Arb£cies;;mayo
940;BBVA;VISA;10/05/2022;mayo;2022;0.0;10.86;C…rrec;manteniment;Aliexpress;Expansor aire;mayo
941;BBVA;DŠbit;11/05/2022;mayo;2022;0.0;9.8;C…rrec;manteniment;Altres mant.;Cinta cantejar;mayo
942;BBVA;DŠbit;11/05/2022;mayo;2022;0.0;17.0;C…rrec;varis;Perruqueria;Enric;mayo
943;BBVA;Compte;11/05/2022;mayo;2022;0.0;45.62;C…rrec;despesa_general;Aigua;;mayo
944;Efectiu;;11/05/2022;mayo;2022;21.0;0.0;Ingr‚s;ingres_extra;Feina Foto;Olga Coris;mayo
945;Efectiu;;11/05/2022;mayo;2022;0.0;20.0;C…rrec;personal;Jordi;;mayo
946;BBVA;DŠbit;12/05/2022;mayo;2022;0.0;16.81;C…rrec;menjar;Dia;;mayo
947;BBVA;Compte;13/05/2022;mayo;2022;0.0;30.0;C…rrec;asseguran‡a;Gestoria BBVA;;mayo
948;BBVA;DŠbit;13/05/2022;mayo;2022;0.0;1.4;C…rrec;restaurant;Bar;;mayo
949;Efectiu;;15/05/2022;mayo;2022;0.0;15.0;C…rrec;menjar;Pla‡a;;mayo
950;BBVA;DŠbit;16/05/2022;mayo;2022;0.0;55.72;C…rrec;gasolina;GasolinaAreaGuissona;;mayo
951;BBVA;DŠbit;16/05/2022;mayo;2022;0.0;5.56;C…rrec;menjar;LIDL;;mayo
952;BBVA;DŠbit;16/05/2022;mayo;2022;0.0;32.9;C…rrec;restaurant;Restaurant;Sushi Els Gerds;mayo
953;BBVA;DŠbit;16/05/2022;mayo;2022;0.0;20.0;op_banc;op_banc;Reintegre Caixer;;mayo
954;BBVA;Compte;16/05/2022;mayo;2022;0.0;44.18;C…rrec;despesa_general;Lowi;;mayo
955;Efectiu;;16/05/2022;mayo;2022;0.0;5.63;C…rrec;menjar;Dia;;mayo
956;Efectiu;;16/05/2022;mayo;2022;0.0;4.75;C…rrec;menjar;AreaGuissona;;mayo
957;BBVA;DŠbit;17/05/2022;mayo;2022;0.0;23.56;C…rrec;menjar;LIDL;;mayo
958;BBVA;Compte;18/05/2022;mayo;2022;0.0;148.64;C…rrec;asseguran‡a;Asseguran‡a Cotxe;;mayo
959;BBVA;DŠbit;18/05/2022;mayo;2022;0.0;13.43;C…rrec;menjar;AreaGuissona;;mayo
960;BBVA;DŠbit;19/05/2022;mayo;2022;0.0;12.72;C…rrec;neteja;Clarel;;mayo
961;Efectiu;;19/05/2022;mayo;2022;0.0;153.27;C…rrec;proveidor;Soloimprenta;Xarrup.estovalles;mayo
962;BBVA;Compte;20/05/2022;mayo;2022;100.0;0.0;Ingr‚s;ingres_general;Hisenda;;mayo
963;BBVA;DŠbit;20/05/2022;mayo;2022;0.0;18.48;C…rrec;neteja;Clarel;;mayo
964;BBVA;DŠbit;20/05/2022;mayo;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;mayo
965;Efectiu;;21/05/2022;mayo;2022;0.0;12.4;C…rrec;menjar;Dia;;mayo
966;Efectiu;;21/05/2022;mayo;2022;0.0;7.0;C…rrec;menjar;Fruiteria;;mayo
967;Efectiu;;21/05/2022;mayo;2022;0.0;8.9;C…rrec;menjar;Peixeteria;;mayo
968;Efectiu;;22/05/2022;mayo;2022;0.0;10.19;C…rrec;menjar;Can Rinsa;;mayo
969;Efectiu;;22/05/2022;mayo;2022;0.0;8.0;C…rrec;menjar;Ous casolans;;mayo
970;BBVA;DŠbit;23/05/2022;mayo;2022;0.0;14.26;C…rrec;farmacia;Farm…cia;;mayo
971;BBVA;DŠbit;23/05/2022;mayo;2022;0.0;10.08;C…rrec;menjar;Dia;;mayo
972;BBVA;Compte;23/05/2022;mayo;2022;0.0;16.0;op_banc;varis;Bizum;Mireia. Llibre Santi;mayo
973;BBVA;Compte;23/05/2022;mayo;2022;0.0;0.0;op_banc;op_banc;Hisenda;;mayo
974;LaCaixa;Compte;23/05/2022;mayo;2022;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;mayo
975;LaCaixa;Compte;24/05/2022;mayo;2022;421.4;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;mayo
976;BBVA;Compte;25/05/2022;mayo;2022;50.0;0.0;Ingr‚s;ingres_general;Hisenda;;mayo
977;BBVA;Compte;25/05/2022;mayo;2022;50.0;0.0;Ingr‚s;ingres_general;Hisenda;;mayo
978;BBVA;DŠbit;25/05/2022;mayo;2022;0.0;65.13;C…rrec;gasolina;GasolinaAreaGuissona;;mayo
979;BBVA;DŠbit;25/05/2022;mayo;2022;0.0;28.79;C…rrec;menjar;Aldi;;mayo
980;LaCaixa;Compte;26/05/2022;mayo;2022;172.07;0.0;Ingr‚s;ingres_general;Complement Generalitat;;mayo
981;BBVA;DŠbit;27/05/2022;mayo;2022;0.0;33.83;C…rrec;menjar;LIDL;;mayo
982;BBVA;DŠbit;27/05/2022;mayo;2022;0.0;9.38;C…rrec;menjar;Dia;;mayo
983;BBVA;Compte;30/05/2022;mayo;2022;0.0;10.38;C…rrec;proveidor;Hofmann;;mayo
984;BBVA;Compte;30/05/2022;mayo;2022;10.0;0.0;Ingr‚s;ingres_extra;Tiendeo;;mayo
985;BBVA;Compte;30/05/2022;mayo;2022;11.85;0.0;Ingr‚s;ingres_extra;Tiendeo;;mayo
986;BBVA;Compte;30/05/2022;mayo;2022;28.25;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;mayo
987;BBVA;Compte;30/05/2022;mayo;2022;47.14;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;mayo
988;BBVA;DŠbit;30/05/2022;mayo;2022;0.0;21.22;C…rrec;menjar;AreaGuissona;;mayo
989;Efectiu;;30/05/2022;mayo;2022;300.0;0.0;Ingr‚s;ingres_extra;Xarrup. Estovalles;;mayo
990;BBVA;Compte;30/05/2022;mayo;2022;0.0;0.0;Ingr‚s;ingres_extra;Tiendeo;;mayo
991;BBVA;DŠbit;30/05/2022;mayo;2022;0.0;89.06;C…rrec;menjar;Mercadona;;mayo
992;Efectiu;;31/05/2022;mayo;2022;260.0;0.0;Ingr‚s;ingres_extra;Feina Foto;Comuni¢ Mireia Martinez;mayo
993;BBVA;Compte;01/06/2022;junio;2022;0.0;30.22;C…rrec;despesa_general;Endesa;;junio
994;BBVA;Compte;31/05/2022;mayo;2022;0.0;472.91;C…rrec;despesa_general;Hipoteca;;mayo
995;BBVA;Compte;01/06/2022;junio;2022;0.0;22.14;C…rrec;asseguran‡a;Ocaso;;junio
996;BBVA;Compte;01/06/2022;junio;2022;0.0;56.0;C…rrec;despesa_general;Piscina;;junio
997;BBVA;Compte;02/06/2022;junio;2022;82.7;0.0;Ingr‚s;ingres_extra;Vinted;;junio
998;BBVA;DŠbit;02/06/2022;junio;2022;0.0;9.9;C…rrec;manteniment;Xino Sta.Coloma;;junio
999;BBVA;Compte;02/06/2022;junio;2022;0.0;0.0;Ingr‚s;ingres_extra;Vinted;;junio
1000;BBVA;Compte;03/06/2022;junio;2022;0.0;183.37;op_banc;op_banc;Pago VISA;;junio
1001;BBVA;Compte;03/06/2022;junio;2022;0.0;12.57;C…rrec;asseguran‡a;DP Morts Enric;;junio
1002;BBVA;Compte;03/06/2022;junio;2022;0.0;23.5;C…rrec;asseguran‡a;DP Especialistes Mireia;;junio
1003;BBVA;Compte;03/06/2022;junio;2022;0.0;19.79;C…rrec;asseguran‡a;DP MP Mireia;;junio
1004;BBVA;VISA;03/06/2022;junio;2022;0.0;40.0;C…rrec;gasolina;GasolinaAreaGuissona;;junio
1005;BBVA;VISA;04/06/2022;junio;2022;0.0;55.44;C…rrec;restaurant;Restaurant;Xino buffet Platja d'Aro;junio
1006;Efectiu;;05/06/2022;junio;2022;0.0;4.0;C…rrec;menjar;Dia;;junio
1007;Efectiu;;05/06/2022;junio;2022;0.0;7.0;C…rrec;menjar;Pla‡a;;junio
1008;Efectiu;;05/06/2022;junio;2022;0.0;4.0;C…rrec;menjar;Ous casolans;;junio
1009;Efectiu;;05/06/2022;junio;2022;0.0;20.0;C…rrec;personal;Jordi;;junio
1010;Efectiu;;05/06/2022;junio;2022;0.0;20.0;C…rrec;restaurant;Restaurant;Pizza Palam¢s + gelats;junio
1011;BBVA;VISA;06/06/2022;junio;2022;0.0;40.0;C…rrec;gasolina;GasolinaAreaGuissona;;junio
1012;BBVA;Compte;07/06/2022;junio;2022;20.0;0.0;op_banc;op_banc;Trasp…s comptes;;junio
1013;BBVA;Compte;07/06/2022;junio;2022;0.0;34.2;C…rrec;asseguran‡a;BBVA Asseg. Casa;;junio
1014;BBVA;Compte;07/06/2022;junio;2022;0.0;0.0;op_banc;op_banc;Trasp…s comptes;;junio
1015;LaCaixa;Compte;07/06/2022;junio;2022;0.0;1020.0;op_banc;op_banc;Trasp…s comptes;;junio
1016;BBVA;VISA;08/06/2022;junio;2022;0.0;52.2;C…rrec;menjar;LIDL;;junio
1017;BBVA;VISA;09/06/2022;junio;2022;0.0;40.0;C…rrec;gasolina;GasolinaAreaGuissona;;junio
1018;BBVA;Compte;10/06/2022;junio;2022;463.21;0.0;Ingr‚s;ingres_general;Abonament Ajuda Enric;;junio
1019;BBVA;Compte;10/06/2022;junio;2022;463.21;0.0;Ingr‚s;ingres_general;Abonament Ajuda Isabel;;junio
1020;BBVA;DŠbit;10/06/2022;junio;2022;0.0;16.14;C…rrec;manteniment;Norauto;anticong. G13;junio
1021;BBVA;DŠbit;10/06/2022;junio;2022;0.0;3.9;C…rrec;restaurant;Bar;;junio
1022;BBVA;DŠbit;10/06/2022;junio;2022;0.0;3.55;C…rrec;varis;Parking;;junio
1023;BBVA;DŠbit;10/06/2022;junio;2022;0.0;59.0;C…rrec;restaurant;Restaurant;Tom…quet;junio
1024;BBVA;DŠbit;13/06/2022;junio;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;junio
1025;BBVA;DŠbit;13/06/2022;junio;2022;0.0;36.13;C…rrec;menjar;BonPreu;;junio
1026;BBVA;DŠbit;13/06/2022;junio;2022;0.0;300.0;op_banc;op_banc;Reintegre caixer;;junio
1027;LaCaixa;Compte;13/06/2022;junio;2022;0.0;54.13;C…rrec;despesa_general;Ajunt. Arb£cies;;junio
1028;Efectiu;;13/06/2022;junio;2022;0.0;266.2;C…rrec;proveidor;Imprima;La Selvatana;junio
1029;BBVA;DŠbit;14/06/2022;junio;2022;0.0;40.0;C…rrec;gasolina;GasolinaAreaGuissona;;junio
1030;BBVA;DŠbit;14/06/2022;junio;2022;0.0;8.16;C…rrec;menjar;Dia;;junio
1031;BBVA;DŠbit;15/06/2022;junio;2022;0.0;38.62;C…rrec;menjar;Mercadona;;junio
1032;Efectiu;;15/06/2022;junio;2022;0.0;9.0;C…rrec;restaurant;Bar;Creps. Enrramades;junio
1033;Efectiu;;15/06/2022;junio;2022;0.0;11.0;C…rrec;restaurant;Bar;Can Torres;junio
1034;BBVA;Compte;16/06/2022;junio;2022;0.0;30.0;C…rrec;asseguran‡a;Gestoria BBVA;;junio
1035;BBVA;Compte;16/06/2022;junio;2022;0.0;0.01;C…rrec;asseguran‡a;Gestoria BBVA;;junio
1036;BBVA;DŠbit;16/06/2022;junio;2022;0.0;28.08;C…rrec;neteja;Action Girona;;junio
1037;Efectiu;;16/06/2022;junio;2022;0.0;6.5;C…rrec;menjar;Mercadona;;junio
1038;Efectiu;;16/06/2022;junio;2022;0.0;20.0;C…rrec;buta;But… reparto;;junio
1039;Efectiu;;16/06/2022;junio;2022;0.0;17.0;C…rrec;restaurant;Restaurant;Butifarrada+ gelats;junio
1040;BBVA;Compte;17/06/2022;junio;2022;0.0;43.8;C…rrec;despesa_general;Lowi;;junio
1041;Efectiu;;17/06/2022;junio;2022;0.0;9.0;C…rrec;menjar;Fruiteria;;junio
1042;Efectiu;;18/06/2022;junio;2022;0.0;40.0;C…rrec;varis;Expectacles/Teatre;;junio
1043;Efectiu;;19/06/2022;junio;2022;0.0;10.0;C…rrec;personal;Enric;;junio
1044;BBVA;DŠbit;20/06/2022;junio;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;junio
1045;BBVA;DŠbit;20/06/2022;junio;2022;0.0;18.25;C…rrec;menjar;Dia;;junio
1046;BBVA;DŠbit;20/06/2022;junio;2022;0.0;58.8;C…rrec;roba;Altres roba;Mireia.Aboutyou;junio
1047;Efectiu;;20/06/2022;junio;2022;100.0;0.0;Ingr‚s;ingres_extra;PrŠstec Jordi;;junio
1048;Efectiu;;20/06/2022;junio;2022;0.0;15.0;C…rrec;menjar;Can Rinsa;;junio
1049;Efectiu;;20/06/2022;junio;2022;0.0;4.0;C…rrec;menjar;Ous casolans;;junio
1050;Efectiu;;20/06/2022;junio;2022;0.0;13.5;C…rrec;menjar;Fruiteria;;junio
1051;BBVA;Compte;21/06/2022;junio;2022;100.0;0.0;Ingr‚s;ingres_general;Hisenda;;junio
1052;BBVA;DŠbit;21/06/2022;junio;2022;0.0;43.01;C…rrec;farmacia;Farm…cia;;junio
1053;BBVA;DŠbit;21/06/2022;junio;2022;0.0;20.0;op_banc;op_banc;Reintegre Caixer;;junio
1054;BBVA;DŠbit;21/06/2022;junio;2022;0.0;16.92;C…rrec;menjar;AreaGuissona;;junio
1055;BBVA;Compte;23/06/2022;junio;2022;0.0;50.0;op_banc;op_banc;Reintegre Caixer;;junio
1056;BBVA;DŠbit;23/06/2022;junio;2022;0.0;11.94;C…rrec;farmacia;Farm…cia;;junio
1057;BBVA;Compte;24/06/2022;junio;2022;50.0;0.0;Ingr‚s;ingres_general;Hisenda;;junio
1058;LaCaixa;Compte;24/06/2022;junio;2022;842.8;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;junio
