IdCompra;data;mes;any;super;familia;article;pes;quantitat;preuUnit;prom;totLinea;IdDespesa;descompte;rebost
2048;28/06/2024;junio;2024;Dia;extres;Bolleria;0;1;0,89;0;0,89;3706;;
2049;28/06/2024;junio;2024;Dia;carn;Pernil cuit llesq.;0;1;1,99;0;1,99;3706;;
2050;28/06/2024;junio;2024;Dia;carn;Pernil Gall dindi;0;1;2,29;0,57;1,72;3706;;
2051;28/06/2024;junio;2024;Dia;fruita;Pl…tan;790;1;0,88;0;0,88;3706;;
2052;28/06/2024;junio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3706;;
2053;28/06/2024;junio;2024;Dia;pa;Baguet;0;1;0,75;0;0,75;3706;;
2054;28/06/2024;junio;2024;Dia;verdura;Patata;0;1;4,49;0;4,49;3706;;
2055;03/07/2024;julio;2024;Emili Walking;verdura;Mongeta tendre;0;1;6;0;6;3715;;
2056;01/07/2024;julio;2024;Dia;lactics;Formatge Llesq.;gouda;1;1,79;0;1,79;3716;;
2057;01/07/2024;julio;2024;Dia;carn;Foie Gras;0;2;1,99;0;3,98;3716;;
2058;01/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3716;;
2059;01/07/2024;julio;2024;Dia;lactics;Formatge Llesq.;edam;1;1,85;0;1,85;3716;;
2060;01/07/2024;julio;2024;Dia;esmorzar;Galetes;val;1;1,95;1,95;0;3716;;
2061;01/07/2024;julio;2024;Dia;lactics;Llet 1,5l;0;5;1,69;1,27;7,18;3716;;
2062;01/07/2024;julio;2024;Dia;pa;Pa motlle;0;1;1,85;0;1,85;3716;;
2063;01/07/2024;julio;2024;Dia;pa;Baguet;0;1;0,48;0;0,48;3716;;
2064;01/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3716;;
2065;01/07/2024;julio;2024;Dia;fruita;Pl…tan;1175;1;1,3;0;1,3;3716;;
2066;02/07/2024;julio;2024;Dia;esmorzar;Muesli 500gr.;0;1;2,65;0;2,65;3717;;
2067;02/07/2024;julio;2024;Dia;verdura;Amanida;0;1;0,82;0;0,82;3717;;
2068;02/07/2024;julio;2024;Dia;b…sics;Salsa soja;0;1;1,49;0;1,49;3717;;
2069;02/07/2024;julio;2024;Dia;congelats;Filet Tonyina;0;1;3,99;0,6;3,39;3717;;
2070;02/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3717;;
2071;03/07/2024;julio;2024;Can Rinsa;carn;Tot junt;0;1;20,27;0;20,27;3718;;
2072;03/07/2024;julio;2024;Clarel;neteja;Gel bany;0;1;3,59;0;3,59;3724;;
2073;03/07/2024;julio;2024;Clarel;neteja;Llevataques;0;1;3,19;1,8;1,39;3724;;
2074;03/07/2024;julio;2024;Clarel;neteja;Ambientador;0;1;1,99;0;1,99;3724;;
2075;03/07/2024;julio;2024;Clarel;neteja;Xamp£;0;2;5,29;3,7;6,88;3724;;
2076;03/07/2024;julio;2024;Clarel;neteja;Ambientador;0;2;1,19;0;2,38;3724;;
2077;03/07/2024;julio;2024;Clarel;neteja;Oral B;0;2;3,69;1,85;5,53;3724;;
2078;04/07/2024;julio;2024;Mercadona;b…sics;Mel;0;1;4,4;0;4,4;3737;;
2079;04/07/2024;julio;2024;Mercadona;lactics;Crema Llet avellana;0;1;1,95;0;1,95;3737;;
2080;06/07/2024;julio;2024;Clarel;neteja;Vinagre net.;0;1;1,09;0;1,09;3738;;
2081;06/07/2024;julio;2024;Clarel;neteja;Renta roba;0;1;3,59;0;3,59;3738;;
2082;06/07/2024;julio;2024;Clarel;neteja;Suavitzant;0;1;1,84;0;1,84;3738;;
2083;05/07/2024;julio;2024;Fruiteria Deepak;verdura;Tot junt;0;1;3,56;0;3,56;3740;;
2084;05/07/2024;julio;2024;Dia;extres;Pipes Tijuana;0;2;1,79;0,58;3;3741;;
2085;05/07/2024;julio;2024;Dia;fruita;Cirera;0;1;2,22;0;2,22;3741;;
2086;05/07/2024;julio;2024;Dia;extres;Patates bossa;0;1;1,95;0;1,95;3741;;
2087;05/07/2024;julio;2024;Dia;neteja;Lleixiu;0;1;0,85;0;0,85;3741;;
2088;05/07/2024;julio;2024;Dia;fruita;Pl…tan;1170;1;1,74;0;1,74;3741;;
2089;05/07/2024;julio;2024;Dia;carn;Conill;0;1;4,21;0;4,21;3741;;
2090;05/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3741;;
2091;05/07/2024;julio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3741;;
2092;06/07/2024;julio;2024;AreaGuissona;carn;Bacon;0;1;1,32;0;1,32;3748;;
2093;06/07/2024;julio;2024;AreaGuissona;fruita;Codonyat;0;1;1,89;0;1,89;3748;;
2094;06/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;1;1,05;0;1,05;3748;;
2095;06/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;2;1,15;0;2,3;3748;;
2096;08/07/2024;julio;2024;Fruiteria Deepak;verdura;Tot junt;0;1;3,14;0;3,14;3749;;
2097;09/07/2024;julio;2024;Ous;b…sics;Ous;0;1;25;0;25;3750;;
2098;07/07/2024;julio;2024;Pla‡a;verdura;Tot junt;0;1;6,8;0;6,8;3751;;
2099;09/07/2024;julio;2024;Pa i pastisseria;pa;P… rod¢;0;1;1,2;0;1,2;3752;;
2100;07/07/2024;julio;2024;Dia;carn;Pit pollastre;0;1;1,64;0;1,64;3753;;
2101;07/07/2024;julio;2024;Dia;carn;Bacon;0;1;2,35;0,59;1,76;3753;;
2102;07/07/2024;julio;2024;Dia;pa;Hojaldre;0;1;1,25;0;1,25;3753;;
2103;07/07/2024;julio;2024;Dia;fruita;Cirera;0;1;2,22;0;2,22;3753;;
2104;10/07/2024;julio;2024;AreaGuissona;lactics;Crema formatge;0;1;1,25;0;1,25;3754;;
2105;10/07/2024;julio;2024;AreaGuissona;carn;Fuet;0;1;2,09;0;2,09;3754;;
2106;10/07/2024;julio;2024;AreaGuissona;extres;Patates bossa;0;1;1,45;0;1,45;3754;;
2107;10/07/2024;julio;2024;AreaGuissona;verdura;Tom…quet p…;0;1;2,35;0;2,35;3754;;
2108;10/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;2;1,15;0;2,3;3754;;
2109;10/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;2;1,05;0;2,1;3754;;
2110;10/07/2024;julio;2024;AreaGuissona;carn;Magret …nec;0;1;6,76;0;6,76;3754;;
2111;10/07/2024;julio;2024;AreaGuissona;verdura;Cocktel amanida;0;1;0,95;0;0,95;3754;;
2112;10/07/2024;julio;2024;AreaGuissona;fruita;Panses;0;1;1,2;0;1,2;3754;;
2113;10/07/2024;julio;2024;AreaGuissona;carn;Bacon;0;1;1,5;0;1,5;3754;;
2114;10/07/2024;julio;2024;AreaGuissona;carn;Llom canya;0;1;5,61;0;5,61;3754;;
2115;11/07/2024;julio;2024;Emili Walking;verdura;Mongeta tendre;0;2;4;0;8;3755;;
2116;08/07/2024;julio;2024;Novavenda;pa;Baguet;0;1;0,57;0;0,57;3756;;
2117;08/07/2024;julio;2024;Novavenda;xocolata;Xocolata Llet;0;1;1,17;0;1,17;3756;;
2118;08/07/2024;julio;2024;Novavenda;b…sics;Farina;0;1;0,89;0;0,89;3756;;
2119;08/07/2024;julio;2024;Novavenda;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;3756;;
2120;10/07/2024;julio;2024;Novavenda;extres;Pipes Tijuana;0;1;1,53;0;1,53;3757;;
2121;10/07/2024;julio;2024;Novavenda;extres;Gelat;0;1;3,99;0;3,99;3757;;
2122;10/07/2024;julio;2024;Novavenda;b…sics;Arr•s;0;2;1,45;0,73;2,17;3757;;
2123;11/07/2024;julio;2024;Dia;fruita;Pl…tan;1280 ;1;1,42;0;1,42;3760;;
2124;11/07/2024;julio;2024;Dia;pa;Pa motlle;0;1;1,53;0;1,53;3760;;
2125;11/07/2024;julio;2024;Dia;llaunes;Blat de moro;0;1;3,59;1,6;1,99;3760;;
2126;11/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3760;;
2127;11/07/2024;julio;2024;Dia;begudes;refresc;0;1;0,85;0;0,85;3760;;
2128;11/07/2024;julio;2024;Dia;verdura;Espinacs;0;1;0,94;0;0,94;3760;;
2129;12/07/2024;julio;2024;LIDL;begudes;Capsula CafŠ;0;2;3,39;0;6,78;3761;;
2130;12/07/2024;julio;2024;LIDL;neteja;Desodorant;0;2;0,79;0;1,58;3761;;
2131;12/07/2024;julio;2024;BonPreu;neteja;Detergent;0;1;8,59;5,88;2,71;3763;;
2132;12/07/2024;julio;2024;BonPreu;neteja;Pistola water;0;1;3,29;0;3,29;3763;;
2133;12/07/2024;julio;2024;BonPreu;neteja;Somat;0;1;6,99;0;6,99;3763;;
2134;12/07/2024;julio;2024;BonPreu;begudes;Vi;blanc;2;5,89;15,48;-3,7;3763;;
2135;12/07/2024;julio;2024;BonPreu;b…sics;Brou;0;4;3,49;0;13,96;3763;;
2136;12/07/2024;julio;2024;BonPreu;b…sics;Arr•s;0;2;1,82;0;3,64;3763;;
2137;12/07/2024;julio;2024;BonPreu;extres;Pipes Tijuana;0;2;1,75;0,88;2,62;3763;;
2138;12/07/2024;julio;2024;BonPreu;pa;Hojaldre;0;1;1,25;0;1,25;3763;;
2139;12/07/2024;julio;2024;BonPreu;pa;Hojaldre;0;1;1,2;0;1,2;3763;;
2140;12/07/2024;julio;2024;BonPreu;carn;Foie Gras;0;1;1,95;0;1,95;3763;;
2141;12/07/2024;julio;2024;BonPreu;oli;Girasol 1L.;0;1;1,39;0;1,39;3763;;
2142;12/07/2024;julio;2024;BonPreu;oli;Olives verdes;0;1;2,95;0;2,95;3763;;
2143;12/07/2024;julio;2024;BonPreu;carn;Frankfurt;0;1;2,45;0,98;1,47;3763;;
2144;12/07/2024;julio;2024;BonPreu;carn;Bacon;0;1;2,45;0,98;1,47;3763;;
2145;12/07/2024;julio;2024;BonPreu;extres;Bolleria;0;1;1,85;0,74;1,11;3763;;
2146;12/07/2024;julio;2024;BonPreu;congelats;Cua gamba;0;1;3,99;0;3,99;3763;3,96;
2147;14/07/2024;julio;2024;Pla‡a;verdura;Tot junt;0;1;9;0;9;3772;;
2148;14/07/2024;julio;2024;Pa i pastisseria;extres;Pastissos;0;1;6;0;6;3773;;
2149;12/07/2024;julio;2024;AreaGuissona;verdura;Xampiny¢;0;1;1,25;0;1,25;3774;;
2150;12/07/2024;julio;2024;AreaGuissona;b…sics;Salsa;pisto;1;1,3;0;1,3;3774;;
2151;12/07/2024;julio;2024;AreaGuissona;fruita;D…tils;0;1;1,54;0;1,54;3774;;
2152;12/07/2024;julio;2024;AreaGuissona;pa;Fajitas;0;1;0,64;0;0,64;3774;;
2153;12/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;2;1,05;0;2,1;3774;;
2154;12/07/2024;julio;2024;AreaGuissona;extres;Bossa compra;0;1;0,12;0;0,12;3774;;
2155;17/07/2024;julio;2024;Jordi Bayes;verdura;Tot junt;0;1;6,8;0;6,8;3775;;
2156;15/07/2024;julio;2024;Dia;peix;Gules;0;1;2,06;0;2,06;3776;;
2157;15/07/2024;julio;2024;Dia;carn;Llonganisa;0;1;1,99;0,5;1,49;3776;;
2158;15/07/2024;julio;2024;Dia;lactics;Llet 1,5l;0;2;1,69;0;3,38;3776;;
2159;15/07/2024;julio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3776;;
2160;15/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;2;1,49;0;2,98;3776;;
2161;15/07/2024;julio;2024;Dia;extres;Patates bossa;0;1;1,95;0;1,95;3776;;
2162;15/07/2024;julio;2024;Dia;fruita;Pl…tan;1205;1;1,34;0;1,34;3776;;
2163;15/07/2024;julio;2024;Dia;lactics;Formatge tall;mozzarella;1;0,99;0;0,99;3776;;
2164;15/07/2024;julio;2024;Dia;lactics;Formatge tall;cabra;1;1,79;0;1,79;3776;;
2165;15/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3776;;
2166;17/07/2024;julio;2024;Novavenda;lactics;Iogurt n. Danone;0;1;1;0;1;3777;;
2167;17/07/2024;julio;2024;Novavenda;extres;Pipes Tijuana;0;1;1,53;0;1,53;3777;;
2168;17/07/2024;julio;2024;Novavenda;xocolata;Xocolata Llet;0;2;1,17;0;2,34;3777;;
2169;17/07/2024;julio;2024;Novavenda;neteja;Xamp£;0;1;2,49;0;2,49;3777;;
2170;17/07/2024;julio;2024;Novavenda;extres;Bossa compra;0;1;0,15;0;0,15;3777;;
2171;15/07/2024;julio;2024;Fruiteria Deepak;verdura;Tot junt;0;1;4,57;0;4,57;3779;;
2172;18/07/2024;julio;2024;Dia;extres;Gelat;0;1;2,49;0;2,49;3780;;
2173;18/07/2024;julio;2024;Dia;lactics;Llet 1,5l;0;1;1,69;0,1;1,59;3780;;
2174;18/07/2024;julio;2024;Dia;extres;Bossa compra;0;1;0,17;0;0,17;3780;;
2175;18/07/2024;julio;2024;Dia;extres;Bolleria;0;1;0,65;0;0,65;3780;;
2176;18/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3780;;
2177;18/07/2024;julio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3780;;
2178;18/07/2024;julio;2024;Dia;carn;Foie Gras;0;2;1,39;0;2,78;3780;;
2179;18/07/2024;julio;2024;Dia;carn;Pit pollastre;0;1;1,67;0;1,67;3780;;
2180;18/07/2024;julio;2024;Dia;carn;Pernil cuit llesq.;0;1;1,99;0,5;1,49;3780;;
2181;18/07/2024;julio;2024;Dia;lactics;Formatge Llesq.;gouda;1;1,79;0;1,79;3780;;
2182;18/07/2024;julio;2024;Dia;pa;Baguet;0;1;0,75;0;0,75;3780;;
2183;18/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3780;;
2184;18/07/2024;julio;2024;Dia;fruita;Pl…tan;1070;1;1,59;0;1,59;3780;;
2185;19/07/2024;julio;2024;Mercadona;extres;Gelat;0;1;3;0;3;3781;;
2186;19/07/2024;julio;2024;Mercadona;peix;puntxenc;0;1;2,9;0;2,9;3781;;
2187;19/07/2024;julio;2024;Mercadona;b…sics;Xia;0;2;1,3;0;2,6;3781;;
2188;19/07/2024;julio;2024;Mercadona;b…sics;Lli;0;1;1,5;0;1,5;3781;;
2189;19/07/2024;julio;2024;LIDL;extres;Patates bossa;0;1;1,69;0;1,69;3782;;
2190;19/07/2024;julio;2024;LIDL;verdura;Tom…quet Cherry;0;1;1,29;0;1,29;3782;;
2191;19/07/2024;julio;2024;LIDL;esmorzar;Muesli 500gr.;0;1;2,39;0;2,39;3782;;
2192;19/07/2024;julio;2024;LIDL;xocolata;Xocolata Llet;0;4;0,92;0;3,68;3782;;
2193;19/07/2024;julio;2024;LIDL;xocolata;Xocolata Llet;0;1;1,19;0;1,19;3782;;
2194;19/07/2024;julio;2024;LIDL;fruita;Pl…tan;1258;1;1,25;0;1,25;3782;;
2195;19/07/2024;julio;2024;LIDL;pa;Fajitas;0;1;1,89;0;1,89;3782;;
2196;19/07/2024;julio;2024;LIDL;lactics;Formatge tall;mozzarella;1;1,39;0,42;0,97;3782;;
2197;19/07/2024;julio;2024;LIDL;extres;Bolleria;0;1;1,69;0,51;1,18;3782;;
2198;19/07/2024;julio;2024;LIDL;peix;Tonyina;0;1;5,47;1,65;3,82;3782;;
2199;19/07/2024;julio;2024;LIDL;peix;Tonyina;0;1;5,42;2,72;2,7;3782;;
2200;19/07/2024;julio;2024;LIDL;peix;Gallineta;0;1;4,67;2,34;2,33;3782;;
2201;21/07/2024;julio;2024;Fruiteria Deepak;verdura;Tot junt;0;1;2,22;0;2,22;3789;;
2202;21/07/2024;julio;2024;Pa i pastisseria;pa;P… rod¢;0;1;3;0;3;3790;;
2203;21/07/2024;julio;2024;Dia;pa;Baguet;0;1;0,48;0;0,48;3791;;
2204;21/07/2024;julio;2024;Dia;carn;Bacon;0;1;2,09;0;2,09;3791;;
2205;21/07/2024;julio;2024;Dia;verdura;Xampiny¢;0;1;1,59;0;1,59;3791;;
2206;21/07/2024;julio;2024;Dia;pa;Barra integral;0;1;1,01;0;1,01;3791;;
2207;21/07/2024;julio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3791;;
2208;21/07/2024;julio;2024;Dia;carn;Xopped;0;1;1,11;0;1,11;3791;;
2209;21/07/2024;julio;2024;Dia;carn;Pollastre sencer;0;1;5,08;0;5,08;3791;;
2210;22/07/2024;julio;2024;Dia;lactics;Llet 1,5l;0;6;1,69;2,03;8,11;3797;;
2211;22/07/2024;julio;2024;Dia;extres;Gelat;0;1;2,49;0;2,49;3797;;
2212;22/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3797;;
2213;22/07/2024;julio;2024;Dia;pa;Baguet;0;1;0,48;0;0,48;3797;;
2214;22/07/2024;julio;2024;Dia;verdura;Enciam;0;1;0,79;0;0,79;3797;;
2215;22/07/2024;julio;2024;Dia;fruita;Orellanes;0;1;2,69;0;2,69;3797;;
2216;22/07/2024;julio;2024;Dia;fruita;Pl…tan;805;1;1,2;0;1,2;3797;;
2217;22/07/2024;julio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3797;;
2218;22/07/2024;julio;2024;Dia;b…sics;Sucre;0;1;1,49;0;1,49;3797;;
2219;22/07/2024;julio;2024;Dia;carn;Pernil serr…;0;1;3,85;0,96;2,89;3797;;
2220;23/07/2024;julio;2024;Dia;pa;Baguet;0;2;0,51;0;1,02;3798;;
2221;23/07/2024;julio;2024;Dia;verdura;Amanida;0;1;0,82;0;0,82;3798;;
2222;23/07/2024;julio;2024;Dia;peix;Tonyina;0;1;4,26;0;4,26;3798;;
2223;23/07/2024;julio;2024;Dia;extres;Patates bossa;0;1;1,45;0,46;0,99;3798;;
2224;23/07/2024;julio;2024;Dia;b…sics;Salsa;Iogurt;1;1,35;0;1,35;3798;;
2225;23/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3798;;
2226;23/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3798;;
2227;24/07/2024;julio;2024;Can Rinsa;carn;Tot junt;0;1;12,2;0;12,2;3799;;
2228;24/07/2024;julio;2024;Fruiteria Deepak;verdura;Tot junt;0;1;1,68;0;1,68;3800;;
2229;26/07/2024;julio;2024;Emili Walking;verdura;Mongeta tendre;0;1;6;0;6;3806;;
2230;25/07/2024;julio;2024;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;3807;;
2231;25/07/2024;julio;2024;Dia;extres;Bolleria;0;1;0,75;0;0,75;3807;;
2232;25/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3807;;
2233;25/07/2024;julio;2024;Dia;peix;Llagost¡ cuit;0;1;2,79;0;2,79;3807;;
2234;25/07/2024;julio;2024;Dia;b…sics;Maionesa;0;1;1,65;0,41;1,24;3807;;
2235;27/07/2024;julio;2024;AreaGuissona;begudes;Taronjada;0;1;0,66;0;0,66;3812;;
2236;27/07/2024;julio;2024;AreaGuissona;carn;Magret …nec;0;2;6,9;0;13,8;3812;;
2237;27/07/2024;julio;2024;AreaGuissona;carn;Llonganisa;0;1;2,89;0;2,89;3812;;
2238;27/07/2024;julio;2024;AreaGuissona;fruita;D…tils;0;1;1,54;0;1,54;3812;;
2239;27/07/2024;julio;2024;AreaGuissona;fruita;Panses;0;1;1,2;0;1,2;3812;;
2240;27/07/2024;julio;2024;AreaGuissona;fruita;Codonyat;0;1;1,89;0;1,89;3812;;
2241;27/07/2024;julio;2024;AreaGuissona;verdura;Cocktel amanida;0;3;0,95;0;2,85;3812;;
2242;27/07/2024;julio;2024;Dia;extres;Llaminadures;0;1;1,09;0;1,09;3815;;
2243;27/07/2024;julio;2024;Dia;begudes;Aigua 5L.;0;1;0,69;0;0,69;3815;;
2244;27/07/2024;julio;2024;Dia;extres;Gelat;0;1;1,79;0;1,79;3815;;
2245;24/07/2024;julio;2024;AreaGuissona;pa;P… Burguer;0;1;0,9;0;0,9;3820;;
2246;24/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;1;1,15;0;1,15;3820;;
2247;24/07/2024;julio;2024;AreaGuissona;xocolata;Xocolata Llet;0;1;1,25;0;1,25;3820;;
2248;30/07/2024;julio;2024;Dia;extres;Patates bossa;0;1;1,29;0;1,29;3825;;
2249;30/07/2024;julio;2024;Dia;begudes;Cocacola 0 ll.;0;8;0,95;1,41;6,19;3825;;
2250;30/07/2024;julio;2024;Dia;begudes;Suc;0;1;1,39;0,31;1,08;3825;;
2251;30/07/2024;julio;2024;Dia;fruita;Pl…tan;1025;1;1,53;0;1,53;3825;;
2252;30/07/2024;julio;2024;Dia;esmorzar;Melmelada;0;1;1,55;0;1,55;3825;;
2253;30/07/2024;julio;2024;Dia;xocolata;Xocolata Llet;0;1;1,49;0;1,49;3825;;
2254;30/07/2024;julio;2024;Dia;begudes;T‚ jengibre;0;2;0,55;0;1,1;3825;;
2255;30/07/2024;julio;2024;Dia;begudes;Taronjada;0;2;0,38;0;0,76;3825;;
2256;30/07/2024;julio;2024;Dia;begudes;Cocacola 0 ll.;0;2;0,89;0;1,78;3825;;
2257;31/07/2024;julio;2024;Mercadona;extres;Gelat;0;1;3;0;3;3830;;
2258;31/07/2024;julio;2024;Alcampo;begudes;Aigua 0,50L;0;1;0,35;0;0,35;3831;;
2259;31/07/2024;julio;2024;Alcampo;begudes;Aigua 1,50L;0;1;0,36;0;0,36;3831;;
2260;31/07/2024;julio;2024;Alcampo;verdura;Tom…quet Cherry;0;1;0,99;0;0,99;3831;;
2261;31/07/2024;julio;2024;Alcampo;peix;Calamar;0;1;7,34;0;7,34;3831;;
2262;31/07/2024;julio;2024;Alcampo;peix;Musclo;0;1;4,82;0;4,82;3831;;
2263;31/07/2024;julio;2024;Alcampo;neteja;Tovallons;0;1;0,85;0;0,85;3831;;
2264;31/07/2024;julio;2024;Alcampo;oli;Girasol 1L.;0;1;1,45;0;1,45;3831;;
2265;31/07/2024;julio;2024;Alcampo;extres;Llaminadures;0;1;1,39;0;1,39;3831;;
2266;31/07/2024;julio;2024;Alcampo;oli;Olives verdes;0;1;0,95;0;0,95;3831;;
2267;31/07/2024;julio;2024;Alcampo;begudes;Aigua 8L.;0;2;1,35;0;2,7;3831;;
2268;01/08/2024;agosto;2024;Mercadona;extres;Pastissos;0;1;10;0;10;3836;;
2269;01/08/2024;agosto;2024;Mercadona;begudes;Vi;Alvali Reserva;1;3,35;0;3,35;3836;;
2270;01/08/2024;agosto;2024;Mercadona;extres;Gelat;0;1;2,85;0;2,85;3836;;
2271;01/08/2024;agosto;2024;Mercadona;extres;Gelat;0;1;3;0;3;3836;;
2272;01/08/2024;agosto;2024;Mercadona;begudes;Cervesa ll.;0;1;6,96;0;6,96;3836;;
2273;01/08/2024;agosto;2024;Mercadona;extres;Gelat;0;1;3,7;0;3,7;3836;;
2274;01/08/2024;agosto;2024;Mercadona;extres;Gelat;0;1;3;0;3;3836;;
2275;01/08/2024;agosto;2024;Mercadona;extres;Gelat;0;1;2,35;0;2,35;3836;;
2276;01/08/2024;agosto;2024;Mercadona;extres;Gelat;0;1;2,4;0;2,4;3836;;
2277;01/08/2024;agosto;2024;Mercadona;begudes;Gel;0;1;0,85;0;0,85;3836;;
2278;01/08/2024;agosto;2024;Mercadona;xocolata;Xocolata Llet;0;1;3,75;0;3,75;3836;;
2279;01/08/2024;agosto;2024;Mercadona;verdura;Canonges;0;1;1,38;0;1,38;3836;;
2280;01/08/2024;agosto;2024;Mercadona;begudes;T‚ jengibre;0;1;0,9;0;0,9;3836;;
2281;01/08/2024;agosto;2024;Mercadona;verdura;Cogombre;0;1;0,68;0;0,68;3836;;
2282;01/08/2024;agosto;2024;Mercadona;begudes;Taronjada;0;1;0,92;0;0,92;3836;;
2283;01/08/2024;agosto;2024;Mercadona;b…sics;Salsa soja;0;1;1,3;0;1,3;3836;;
2284;01/08/2024;agosto;2024;Mercadona;begudes;CocaCola Zero 1,5L;0;1;1,99;0;1,99;3836;;
2285;01/08/2024;agosto;2024;Mercadona;neteja;Oral B;0;1;2,85;0;2,85;3836;;
2286;01/08/2024;agosto;2024;Mercadona;b…sics;Mel;0;1;3,05;0;3,05;3836;;
2287;01/08/2024;agosto;2024;Mercadona;lactics;Nata liq.;0;1;1,75;0;1,75;3836;;
2288;01/08/2024;agosto;2024;Mercadona;verdura;Amanida;0;1;1,59;0;1,59;3836;;
2289;01/08/2024;agosto;2024;Mercadona;b…sics;Sal;0;1;0,35;0;0,35;3836;;
2290;01/08/2024;agosto;2024;Mercadona;verdura;Xampiny¢;0;1;1,83;0;1,83;3836;;
2291;01/08/2024;agosto;2024;Mercadona;lactics;Mozzarella;0;1;0,95;0;0,95;3836;;
2292;01/08/2024;agosto;2024;Mercadona;extres;Bolleria;0;1;1,25;0;1,25;3836;;
2293;01/08/2024;agosto;2024;Mercadona;neteja;Desodorant;0;1;0,85;0;0,85;3836;;
2294;01/08/2024;agosto;2024;Mercadona;lactics;Formatge ratllat;0;1;1,54;0;1,54;3836;;
2295;01/08/2024;agosto;2024;Mercadona;neteja;Perfumador;0;1;3,15;0;3,15;3836;;
2296;01/08/2024;agosto;2024;Mercadona;verdura;Tom…quet Cherry;0;1;1,55;0;1,55;3836;;
2297;01/08/2024;agosto;2024;Mercadona;b…sics;SŠsam;0;1;1,5;0;1,5;3836;;
2298;01/08/2024;agosto;2024;Mercadona;extres;Patates bossa;0;1;1,05;0;1,05;3836;;
2299;01/08/2024;agosto;2024;Mercadona;neteja;Desodorant;0;1;1,7;0;1,7;3836;;
2300;01/08/2024;agosto;2024;Mercadona;xocolata;Xocolata Llet;0;1;1,15;0;1,15;3836;;
2301;01/08/2024;agosto;2024;Mercadona;peix;Llagost¡ cuit;0;1;6;0;6;3836;;
2302;01/08/2024;agosto;2024;Mercadona;lactics;Iogurt n. Danone;x6;1;1,05;0;1,05;3836;;
2303;01/08/2024;agosto;2024;Mercadona;lactics;Iogurt n. Danone;grec x6;1;1,6;0;1,6;3836;;
2304;01/08/2024;agosto;2024;Mercadona;lactics;Llet d'ametlla;0;2;1,3;0;2,6;3836;;
2305;01/08/2024;agosto;2024;Mercadona;verdura;Alvocat;0;1;3,48;0;3,48;3836;;
2306;01/08/2024;agosto;2024;Mercadona;verdura;Pebrot;0;1;0,55;0;0,55;3836;;
2307;02/08/2024;agosto;2024;Supeco;begudes;Cervesa ll.;0;8;1,69;0;13,52;3840;;
2308;02/08/2024;agosto;2024;Supeco;neteja;Ambientador;0;2;1;0;2;3840;;
2309;02/08/2024;agosto;2024;Supeco;neteja;Insecticida;cucas;1;4,75;0;4,75;3840;;
2310;02/08/2024;agosto;2024;Supeco;neteja;Insecticida;cucas;1;4,95;0;4,95;3840;;
2311;02/08/2024;agosto;2024;Supeco;neteja;Paper water;0;1;4,4;0;4,4;3840;;
2312;02/08/2024;agosto;2024;Supeco;llaunes;Esp…rrecs;0;2;1,95;0;3,9;3840;;
2313;02/08/2024;agosto;2024;Supeco;b…sics;Pasta;0;1;1,58;0;1,58;3840;;
2314;02/08/2024;agosto;2024;Supeco;llaunes;Cigrons;0;1;1;0;1;3840;;
2315;02/08/2024;agosto;2024;Supeco;llaunes;Pinya;0;1;2,25;0;2,25;3840;;
2316;02/08/2024;agosto;2024;Supeco;llaunes;tomate freg.;0;1;0,79;0;0,79;3840;;
2317;02/08/2024;agosto;2024;Supeco;lactics;Llet 1,5l;0;2;1,69;0;3,38;3840;;
